id,name,score,score2
1230,Student_1230,73,54
1231,Student_1231,69,57
1232,Student_1232,83,59
1233,Student_1233,52,50
1234,Student_1234,94,60
1235,Student_1235,71,71
1236,Student_1236,59,57
1237,Student_1237,73,89
1238,Student_1238,57,68
1239,Student_1239,70,79
1240,Student_1240,82,67
1241,Student_1241,59,57
1242,Student_1242,85,76
1243,Student_1243,81,68
1244,Student_1244,91,74
1245,Student_1245,64,73
1246,Student_1246,84,80
1247,Student_1247,74,87
1248,Student_1248,73,83
1249,Student_1249,93,70
1250,Student_1250,88,62
1251,Student_1251,75,55
1252,Student_1252,56,85
1253,Student_1253,70,57
1254,Student_1254,100,89
1255,Student_1255,55,74
1256,Student_1256,91,97
1257,Student_1257,68,81
1258,Student_1258,56,64
1259,Student_1259,58,66
1260,Student_1260,53,87
1261,Student_1261,54,93
1262,Student_1262,61,95
1263,Student_1263,62,62
1264,Student_1264,85,57
1265,Student_1265,86,57
1266,Student_1266,89,85
1267,Student_1267,93,79
1268,Student_1268,70,61
1269,Student_1269,69,86
1270,Student_1270,67,95
1271,Student_1271,83,85
1272,Student_1272,82,80
1273,Student_1273,54,65
1274,Student_1274,66,51
1275,Student_1275,78,88
1276,Student_1276,83,95
1277,Student_1277,56,56
1278,Student_1278,58,77
1279,Student_1279,93,79
1280,Student_1280,51,52
1281,Student_1281,95,63
1282,Student_1282,61,86
1283,Student_1283,57,66
1284,Student_1284,76,94
1285,Student_1285,68,79
1286,Student_1286,90,62
1287,Student_1287,91,71
1288,Student_1288,90,89
1289,Student_1289,67,91
1290,Student_1290,88,97
1291,Student_1291,80,66
1292,Student_1292,96,90
1293,Student_1293,67,57
1294,Student_1294,83,63
1295,Student_1295,59,60
1296,Student_1296,94,68
1297,Student_1297,71,70
1298,Student_1298,74,94
1299,Student_1299,63,95
1300,Student_1300,74,66
1301,Student_1301,53,56
1302,Student_1302,98,60
1303,Student_1303,95,62
1304,Student_1304,68,76
1305,Student_1305,89,54
1306,Student_1306,92,78
1307,Student_1307,54,68
1308,Student_1308,60,51
1309,Student_1309,72,64
1310,Student_1310,65,62
1311,Student_1311,92,58
1312,Student_1312,89,77
1313,Student_1313,77,76
1314,Student_1314,52,58
1315,Student_1315,55,57
1316,Student_1316,50,50
1317,Student_1317,71,75
1318,Student_1318,84,61
1319,Student_1319,87,65
1320,Student_1320,71,86
1321,Student_1321,85,62
1322,Student_1322,98,64
1323,Student_1323,72,62
1324,Student_1324,98,84
1325,Student_1325,59,73
1326,Student_1326,86,86
1327,Student_1327,93,91
1328,Student_1328,74,78
1329,Student_1329,82,85
1330,Student_1330,60,100
1331,Student_1331,78,93
1332,Student_1332,84,54
1333,Student_1333,90,76
1334,Student_1334,70,75
1335,Student_1335,88,75
1336,Student_1336,66,98
1337,Student_1337,75,73
1338,Student_1338,96,91
1339,Student_1339,79,91
1340,Student_1340,71,62
1341,Student_1341,71,60
1342,Student_1342,50,73
1343,Student_1343,96,55
1344,Student_1344,95,62
1345,Student_1345,97,53
1346,Student_1346,100,100
1347,Student_1347,65,84
1348,Student_1348,78,90
1349,Student_1349,66,52
1350,Student_1350,63,77
1351,Student_1351,73,56
1352,Student_1352,61,56
1353,Student_1353,85,58
1354,Student_1354,100,66
1355,Student_1355,76,50
1356,Student_1356,54,50
1357,Student_1357,58,75
1358,Student_1358,92,96
1359,Student_1359,95,79
1360,Student_1360,83,55
1361,Student_1361,65,91
1362,Student_1362,69,68
1363,Student_1363,60,88
1364,Student_1364,67,54
1365,Student_1365,74,62
1366,Student_1366,64,66
1367,Student_1367,81,54
1368,Student_1368,66,51
1369,Student_1369,65,76
1370,Student_1370,96,64
1371,Student_1371,59,50
1372,Student_1372,61,96
1373,Student_1373,100,83
1374,Student_1374,57,64
1375,Student_1375,77,71
1376,Student_1376,61,72
1377,Student_1377,90,68
1378,Student_1378,94,85
1379,Student_1379,89,86
1380,Student_1380,84,76
1381,Student_1381,70,53
1382,Student_1382,89,87
1383,Student_1383,71,89
1384,Student_1384,73,73
1385,Student_1385,89,97
1386,Student_1386,51,58
1387,Student_1387,58,59
1388,Student_1388,87,77
1389,Student_1389,87,57
1390,Student_1390,68,58
1391,Student_1391,78,73
1392,Student_1392,68,63
1393,Student_1393,97,95
1394,Student_1394,73,93
1395,Student_1395,90,93
1396,Student_1396,86,57
1397,Student_1397,57,76
1398,Student_1398,99,52
1399,Student_1399,88,96
1400,Student_1400,76,59
1401,Student_1401,60,87
1402,Student_1402,59,88
1403,Student_1403,77,99
1404,Student_1404,71,64
1405,Student_1405,98,61
1406,Student_1406,97,76
1407,Student_1407,50,97
1408,Student_1408,52,94
1409,Student_1409,83,64
1410,Student_1410,94,52
1411,Student_1411,95,97
1412,Student_1412,81,94
1413,Student_1413,68,82
1414,Student_1414,83,60
1415,Student_1415,64,78
1416,Student_1416,85,84
1417,Student_1417,87,82
1418,Student_1418,62,67
1419,Student_1419,53,52
1420,Student_1420,69,74
1421,Student_1421,62,71
1422,Student_1422,68,66
1423,Student_1423,92,93
1424,Student_1424,65,71
1425,Student_1425,100,80
1426,Student_1426,75,97
1427,Student_1427,97,64
1428,Student_1428,98,98
1429,Student_1429,77,87
1430,Student_1430,92,51
1431,Student_1431,70,99
1432,Student_1432,75,83
1433,Student_1433,100,90
1434,Student_1434,92,92
1435,Student_1435,69,95
1436,Student_1436,80,89
1437,Student_1437,61,53
1438,Student_1438,62,57
1439,Student_1439,82,71
1440,Student_1440,52,63
1441,Student_1441,97,56
1442,Student_1442,91,98
1443,Student_1443,54,85
1444,Student_1444,90,69
1445,Student_1445,57,59
1446,Student_1446,55,81
1447,Student_1447,74,65
1448,Student_1448,93,69
1449,Student_1449,53,96
1450,Student_1450,88,70
1451,Student_1451,56,54
1452,Student_1452,72,78
1453,Student_1453,86,70
1454,Student_1454,65,53
1455,Student_1455,95,64
1456,Student_1456,66,90
1457,Student_1457,76,80
1458,Student_1458,95,87
1459,Student_1459,92,77
1460,Student_1460,88,94
1461,Student_1461,61,50
1462,Student_1462,75,72
1463,Student_1463,94,52
1464,Student_1464,62,96
1465,Student_1465,95,80
1466,Student_1466,91,95
1467,Student_1467,84,83
1468,Student_1468,61,52
1469,Student_1469,74,80
1470,Student_1470,87,65
1471,Student_1471,95,58
1472,Student_1472,66,86
1473,Student_1473,66,58
1474,Student_1474,94,97
1475,Student_1475,87,58
1476,Student_1476,65,59
1477,Student_1477,80,76
1478,Student_1478,51,53
1479,Student_1479,70,71
1480,Student_1480,65,59
1481,Student_1481,80,89
1482,Student_1482,71,77
1483,Student_1483,61,71
1484,Student_1484,76,68
1485,Student_1485,82,98
1486,Student_1486,82,68
1487,Student_1487,97,100
1488,Student_1488,62,66
1489,Student_1489,70,98
1490,Student_1490,64,76
1491,Student_1491,85,63
1492,Student_1492,90,81
1493,Student_1493,81,72
1494,Student_1494,89,95
1495,Student_1495,67,77
1496,Student_1496,85,58
1497,Student_1497,89,55
1498,Student_1498,99,89
1499,Student_1499,57,81
1500,Student_1500,90,52
1501,Student_1501,65,89
1502,Student_1502,62,51
1503,Student_1503,62,81
1504,Student_1504,82,57
1505,Student_1505,53,81
1506,Student_1506,84,70
1507,Student_1507,83,55
1508,Student_1508,84,98
1509,Student_1509,76,95
1510,Student_1510,65,74
1511,Student_1511,89,100
1512,Student_1512,85,86
1513,Student_1513,87,51
1514,Student_1514,81,66
1515,Student_1515,53,93
1516,Student_1516,88,89
1517,Student_1517,97,72
1518,Student_1518,50,52
1519,Student_1519,63,87
1520,Student_1520,90,71
1521,Student_1521,94,71
1522,Student_1522,50,78
1523,Student_1523,60,97
1524,Student_1524,84,82
1525,Student_1525,64,82
1526,Student_1526,76,87
1527,Student_1527,58,76
1528,Student_1528,78,65
1529,Student_1529,95,88
1530,Student_1530,80,92
1531,Student_1531,50,89
1532,Student_1532,71,76
1533,Student_1533,83,84
1534,Student_1534,81,96
1535,Student_1535,55,50
1536,Student_1536,81,65
1537,Student_1537,58,63
1538,Student_1538,75,99
1539,Student_1539,83,54
1540,Student_1540,98,62
1541,Student_1541,91,97
1542,Student_1542,81,86
1543,Student_1543,50,64
1544,Student_1544,68,86
1545,Student_1545,58,76
1546,Student_1546,50,70
1547,Student_1547,75,64
1548,Student_1548,82,75
1549,Student_1549,50,72
1550,Student_1550,84,76
1551,Student_1551,94,80
1552,Student_1552,99,50
1553,Student_1553,91,76
1554,Student_1554,90,79
1555,Student_1555,83,72
1556,Student_1556,63,57
1557,Student_1557,93,91
1558,Student_1558,89,79
1559,Student_1559,72,70
1560,Student_1560,89,69
1561,Student_1561,60,88
1562,Student_1562,79,96
1563,Student_1563,62,86
1564,Student_1564,88,94
1565,Student_1565,92,79
1566,Student_1566,75,94
1567,Student_1567,100,90
1568,Student_1568,86,77
1569,Student_1569,70,93
1570,Student_1570,84,90
1571,Student_1571,56,83
1572,Student_1572,94,67
1573,Student_1573,51,69
1574,Student_1574,50,87
1575,Student_1575,50,96
1576,Student_1576,98,85
1577,Student_1577,61,81
1578,Student_1578,63,58
1579,Student_1579,50,75
1580,Student_1580,59,94
1581,Student_1581,54,77
1582,Student_1582,95,56
1583,Student_1583,59,84
1584,Student_1584,87,84
1585,Student_1585,93,60
1586,Student_1586,83,73
1587,Student_1587,85,92
1588,Student_1588,92,79
1589,Student_1589,75,74
1590,Student_1590,95,96
1591,Student_1591,77,53
1592,Student_1592,93,70
1593,Student_1593,83,65
1594,Student_1594,74,57
1595,Student_1595,51,52
1596,Student_1596,58,50
1597,Student_1597,94,72
1598,Student_1598,75,91
1599,Student_1599,55,100
1600,Student_1600,70,79
1601,Student_1601,74,80
1602,Student_1602,56,50
1603,Student_1603,69,83
1604,Student_1604,69,58
1605,Student_1605,95,70
1606,Student_1606,97,76
1607,Student_1607,62,76
1608,Student_1608,68,65
1609,Student_1609,79,77
1610,Student_1610,50,56
1611,Student_1611,83,73
1612,Student_1612,86,68
1613,Student_1613,74,76
1614,Student_1614,80,98
1615,Student_1615,80,59
1616,Student_1616,52,61
1617,Student_1617,76,96
1618,Student_1618,100,88
1619,Student_1619,60,87
1620,Student_1620,87,71
1621,Student_1621,83,87
1622,Student_1622,61,93
1623,Student_1623,78,80
1624,Student_1624,63,51
1625,Student_1625,72,79
1626,Student_1626,80,61
1627,Student_1627,78,57
1628,Student_1628,58,98
1629,Student_1629,88,99
1630,Student_1630,60,58
1631,Student_1631,86,70
1632,Student_1632,63,80
1633,Student_1633,84,52
1634,Student_1634,64,95
1635,Student_1635,66,76
1636,Student_1636,98,93
1637,Student_1637,93,93
1638,Student_1638,62,61
1639,Student_1639,60,94
1640,Student_1640,73,58
1641,Student_1641,51,73
1642,Student_1642,74,81
1643,Student_1643,92,68
1644,Student_1644,75,96
1645,Student_1645,75,77
1646,Student_1646,73,65
1647,Student_1647,80,50
1648,Student_1648,93,79
1649,Student_1649,98,79
1650,Student_1650,70,62
1651,Student_1651,62,70
1652,Student_1652,87,62
1653,Student_1653,62,100
1654,Student_1654,89,81
1655,Student_1655,72,82
1656,Student_1656,97,66
1657,Student_1657,53,84
1658,Student_1658,65,99
1659,Student_1659,91,91
1660,Student_1660,99,94
1661,Student_1661,68,68
1662,Student_1662,61,55
1663,Student_1663,80,67
1664,Student_1664,72,93
1665,Student_1665,53,93
1666,Student_1666,69,73
1667,Student_1667,62,98
1668,Student_1668,63,65
1669,Student_1669,85,96
1670,Student_1670,88,72
1671,Student_1671,64,85
1672,Student_1672,75,59
1673,Student_1673,59,85
1674,Student_1674,66,94
1675,Student_1675,57,88
1676,Student_1676,76,68
1677,Student_1677,57,79
1678,Student_1678,66,89
1679,Student_1679,75,88
1680,Student_1680,72,68
1681,Student_1681,83,70
1682,Student_1682,56,86
1683,Student_1683,87,97
1684,Student_1684,52,51
1685,Student_1685,51,77
1686,Student_1686,67,91
1687,Student_1687,62,75
1688,Student_1688,92,70
1689,Student_1689,100,68
1690,Student_1690,70,82
1691,Student_1691,82,69
1692,Student_1692,88,58
1693,Student_1693,79,90
1694,Student_1694,69,66
1695,Student_1695,59,72
1696,Student_1696,66,98
1697,Student_1697,93,56
1698,Student_1698,64,91
1699,Student_1699,86,85
1700,Student_1700,71,52
1701,Student_1701,88,97
1702,Student_1702,81,68
1703,Student_1703,61,76
1704,Student_1704,100,88
1705,Student_1705,82,85
1706,Student_1706,86,89
1707,Student_1707,88,94
1708,Student_1708,91,87
1709,Student_1709,86,94
1710,Student_1710,90,53
1711,Student_1711,94,94
1712,Student_1712,83,91
1713,Student_1713,90,95
1714,Student_1714,68,51
1715,Student_1715,60,54
1716,Student_1716,56,62
1717,Student_1717,95,59
1718,Student_1718,68,90
1719,Student_1719,72,81
1720,Student_1720,52,97
1721,Student_1721,74,92
1722,Student_1722,90,72
1723,Student_1723,98,70
1724,Student_1724,68,81
1725,Student_1725,64,64
1726,Student_1726,90,72
1727,Student_1727,83,95
1728,Student_1728,85,61
1729,Student_1729,62,62
1730,Student_1730,68,58
1731,Student_1731,71,61
1732,Student_1732,53,64
1733,Student_1733,63,59
1734,Student_1734,62,64
1735,Student_1735,81,57
1736,Student_1736,58,86
1737,Student_1737,77,52
1738,Student_1738,84,60
1739,Student_1739,85,67
1740,Student_1740,97,79
1741,Student_1741,56,100
1742,Student_1742,90,80
1743,Student_1743,81,56
1744,Student_1744,90,98
1745,Student_1745,93,55
1746,Student_1746,87,69
1747,Student_1747,82,60
1748,Student_1748,66,65
1749,Student_1749,97,53
1750,Student_1750,93,62
1751,Student_1751,72,89
1752,Student_1752,88,96
1753,Student_1753,57,52
1754,Student_1754,64,59
1755,Student_1755,58,71
1756,Student_1756,92,76
1757,Student_1757,96,66
1758,Student_1758,81,77
1759,Student_1759,97,88
1760,Student_1760,88,90
1761,Student_1761,52,96
1762,Student_1762,96,67
1763,Student_1763,66,84
1764,Student_1764,88,77
1765,Student_1765,92,80
1766,Student_1766,60,90
1767,Student_1767,61,50
1768,Student_1768,67,68
1769,Student_1769,58,73
1770,Student_1770,71,62
1771,Student_1771,69,71
1772,Student_1772,68,60
1773,Student_1773,69,79
1774,Student_1774,92,74
1775,Student_1775,62,93
1776,Student_1776,89,62
1777,Student_1777,84,97
1778,Student_1778,98,92
1779,Student_1779,82,91
1780,Student_1780,73,78
1781,Student_1781,65,76
1782,Student_1782,99,77
1783,Student_1783,75,97
1784,Student_1784,88,90
1785,Student_1785,56,64
1786,Student_1786,97,54
1787,Student_1787,59,79
1788,Student_1788,62,61
1789,Student_1789,75,57
1790,Student_1790,80,67
1791,Student_1791,79,60
1792,Student_1792,80,78
1793,Student_1793,67,58
1794,Student_1794,93,92
1795,Student_1795,73,68
1796,Student_1796,77,90
1797,Student_1797,63,93
1798,Student_1798,73,78
1799,Student_1799,98,58
1800,Student_1800,82,52
1801,Student_1801,92,78
1802,Student_1802,98,59
1803,Student_1803,91,87
1804,Student_1804,73,93
1805,Student_1805,63,70
1806,Student_1806,68,77
1807,Student_1807,62,65
1808,Student_1808,61,55
1809,Student_1809,85,83
1810,Student_1810,59,81
1811,Student_1811,83,72
1812,Student_1812,87,78
1813,Student_1813,70,56
1814,Student_1814,66,60
1815,Student_1815,93,64
1816,Student_1816,92,96
1817,Student_1817,71,51
1818,Student_1818,84,60
1819,Student_1819,83,73
1820,Student_1820,98,62
1821,Student_1821,61,93
1822,Student_1822,66,97
1823,Student_1823,65,62
1824,Student_1824,82,98
1825,Student_1825,91,74
1826,Student_1826,56,58
1827,Student_1827,76,92
1828,Student_1828,82,62
1829,Student_1829,57,97
1830,Student_1830,55,53
1831,Student_1831,96,75
1832,Student_1832,55,63
1833,Student_1833,56,68
1834,Student_1834,84,97
1835,Student_1835,95,92
1836,Student_1836,60,98
1837,Student_1837,62,77
1838,Student_1838,58,82
1839,Student_1839,60,98
1840,Student_1840,94,85
1841,Student_1841,84,78
1842,Student_1842,60,52
1843,Student_1843,77,83
1844,Student_1844,50,84
1845,Student_1845,54,71
1846,Student_1846,55,61
1847,Student_1847,71,77
1848,Student_1848,51,67
1849,Student_1849,52,91
1850,Student_1850,63,63
1851,Student_1851,82,52
1852,Student_1852,80,57
1853,Student_1853,88,71
1854,Student_1854,95,73
1855,Student_1855,97,59
1856,Student_1856,62,97
1857,Student_1857,95,79
1858,Student_1858,99,84
1859,Student_1859,50,53
1860,Student_1860,65,60
1861,Student_1861,98,50
1862,Student_1862,80,70
1863,Student_1863,62,97
1864,Student_1864,73,65
1865,Student_1865,67,70
1866,Student_1866,86,60
1867,Student_1867,53,78
1868,Student_1868,78,60
1869,Student_1869,80,84
1870,Student_1870,59,81
1871,Student_1871,54,85
1872,Student_1872,93,68
1873,Student_1873,85,68
1874,Student_1874,96,72
1875,Student_1875,76,97
1876,Student_1876,78,55
1877,Student_1877,72,57
1878,Student_1878,70,87
1879,Student_1879,88,69
1880,Student_1880,63,55
1881,Student_1881,85,67
1882,Student_1882,50,89
1883,Student_1883,74,91
1884,Student_1884,96,99
1885,Student_1885,69,79
1886,Student_1886,65,51
1887,Student_1887,54,71
1888,Student_1888,81,82
1889,Student_1889,59,70
1890,Student_1890,81,77
1891,Student_1891,59,66
1892,Student_1892,100,88
1893,Student_1893,61,59
1894,Student_1894,76,61
1895,Student_1895,64,77
1896,Student_1896,99,79
1897,Student_1897,99,92
1898,Student_1898,93,87
1899,Student_1899,68,68
1900,Student_1900,97,62
1901,Student_1901,62,88
1902,Student_1902,95,54
1903,Student_1903,94,98
1904,Student_1904,70,51
1905,Student_1905,98,78
1906,Student_1906,61,100
1907,Student_1907,57,77
1908,Student_1908,90,70
1909,Student_1909,80,53
1910,Student_1910,73,90
1911,Student_1911,82,84
1912,Student_1912,96,69
1913,Student_1913,60,56
1914,Student_1914,75,77
1915,Student_1915,61,54
1916,Student_1916,63,63
1917,Student_1917,95,93
1918,Student_1918,95,84
1919,Student_1919,82,65
1920,Student_1920,75,57
1921,Student_1921,92,55
1922,Student_1922,87,95
1923,Student_1923,92,84
1924,Student_1924,72,91
1925,Student_1925,87,76
1926,Student_1926,92,53
1927,Student_1927,74,73
1928,Student_1928,96,70
1929,Student_1929,73,93
1930,Student_1930,100,73
1931,Student_1931,56,67
1932,Student_1932,61,99
1933,Student_1933,84,86
1934,Student_1934,51,99
1935,Student_1935,75,89
1936,Student_1936,78,62
1937,Student_1937,93,100
1938,Student_1938,58,94
1939,Student_1939,78,87
1940,Student_1940,91,100
1941,Student_1941,85,91
1942,Student_1942,57,50
1943,Student_1943,80,74
1944,Student_1944,58,53
1945,Student_1945,90,52
1946,Student_1946,97,69
1947,Student_1947,89,100
1948,Student_1948,87,99
1949,Student_1949,81,91
1950,Student_1950,74,67
1951,Student_1951,65,98
1952,Student_1952,71,91
1953,Student_1953,95,53
1954,Student_1954,67,78
1955,Student_1955,100,80
1956,Student_1956,65,56
1957,Student_1957,91,56
1958,Student_1958,73,81
1959,Student_1959,99,66
1960,Student_1960,90,82
1961,Student_1961,70,71
1962,Student_1962,73,95
1963,Student_1963,75,78
1964,Student_1964,81,82
